ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
43080,0.9567,9.34E+09,9.108,217500000,8.601,35760,4.343,8574,1.312,1.15E+09,3.262,51380,1.392
49490,0.9494,2.63E+09,8.272,639800000,3.29,94840000,4.611,8662,1.113,278100000,7.547,37310,1.959
73760,0.8051,412400,3.398,173000,7.242,9.83E+09,0.7469,7057,1.297,2737000,8.486,36990,1.924
59510,0.8123,974600,1.149,860200000,3.739,1.93E+09,0.3302,7072,1.171,3060000,2.254,56220,1.554
75400,0.7839,518800,0.9908,1.36E+09,8.131,5.80E+09,0.3313,9863,1.347,82980000,0.4759,53720,1.482
129600,0.6229,23280,7.958,122600000,4.09,5.80E+09,0.3313,7343,1.537,82980000,0.4759,48070,1.575
28740,1.202,2.34E+09,6.207,5200000,9.797,5.73E+09,2.585,9743,1.293,82980000,0.4759,50680,1.425
49170,0.9694,65950,3.533,7523000,3.104,24220,4.091,8435,1.529,82980000,0.4759,50160,1.581
46040,1.003,21960000,0.8685,28990000,2.506,18910,5.228,8660,1.519,82980000,0.4759,49650,1.438
67660,0.7472,82860000,0.4895,261400000,7.25,537400,0.7783,9521,1.351,82980000,0.4759,14440,6.394
39650,0.9355,82860000,0.4895,76160000,4.253,537400,0.7783,10190,1.323,82980000,0.4759,27690,2.286
34150,1.118,82860000,0.4895,168700000,9.558,14160000,0.4182,10120,1.46,249800000,0.3672,16980,4.49
39940,0.9125,20100000,7.213,131900000,2.949,115700000,3.462,9663,1.546,228900000,0.4144,14160,7.444
45210,0.8977,87720000,1.48,2.37E+09,9.192,22930,4.215,8764,1.781,228900000,0.4144,13800,7.631
24630,1.419,21200,7.518,305900000,3.759,21260,4.445,8869,1.243,228900000,0.4144,13220,7.764
45590,0.9546,1.84E+09,5.716,8.77E+09,1.814,21360,3.77,8411,1.532,228900000,0.4144,24770,2.215
31780,1.342,151300000,4.447,2.76E+09,9.122,21360,3.77,8464,1.545,228900000,0.4144,13690,7.172
24450,1.459,4711000,3.148,2.65E+09,2.87,21360,3.77,8306,1.292,235900000,0.4372,13940,6.573
38290,1.113,3621000,1.018,11950000,8.527,24610,3.117,8755,1.463,235900000,0.4372,14840,6.789
50470,0.8466,2319000,4.739,585400000,7.305,56210,1.618,8855,1.752,112200000,0.5091,12720,9.399
41160,1.026,1785000,7.275,4235000,4.06,56210,1.618,8885,1.783,5.86E+08,3.307,13070,9.067
23230,1.471,3017000,8.849,4891000,3.353,38140,2.416,8280,1.549,1136000,1.9,12990,8.869
36920,1.134,142100000,9.11,116900000,3.088,19970,4.818,8915,1.454,40080,3.985,13200,8.385
29220,1.29,4733000,2.748,161900,7.959,19970,4.818,8620,1.669,101500,3.403,23790,2.752
27120,1.437,278600,1.898,3.00E+07,8.216,554400,5.196,8382,1.371,15380000,0.6188,15450,5.287
57220,0.8416,9.70E+09,5.667,4.93E+08,4.187,27130,2.695,8893,1.372,15380000,0.6188,15880,4.86
34380,1.008,764700,2.793,75660000,7.171,36650,2.67,8864,1.532,8744000,0.5634,14500,6.224
29330,1.148,5.35E+09,7.543,1.78E+09,4.236,38920,2.151,10180,1.106,5621000,0.6116,22460,2.754
66500,0.8104,23430,5.654,5026000,5.16,43510,2.416,8283,1.369,5621000,0.6116,18100,3.833
31480,1.192,3.16E+09,8.787,225300000,9.079,807500,0.9088,8675,1.446,18980000,0.5217,17500,3.996
22070,1.532,203100000,1.106,15950000,7.482,839100,0.7118,9623,1.337,2.93E+09,1.482,17150,3.789
67210,0.8214,7.33E+08,3.416,67720000,9.841,648100,0.9975,9902,1.361,6.36E+09,0.3758,28140,2.423
36000,1.079,1346000,6.615,11280000,6.463,15080,4.816,8896,1.36,7.13E+09,0.2559,15550,6.105
21370,1.681,46830,3.804,1.40E+09,6.382,17530,7.029,10310,1.099,1.29E+09,0.3324,18270,4.011
63360,0.7968,4.74E+09,0.3212,333700,6.06,16930,6.363,9670,1.456,1.29E+09,0.3324,16610,4.993
96390,0.6713,4.74E+09,0.3212,4101000,4.644,13930,7.914,9737,1.193,1.29E+09,0.3324,14490,6.071
34460,1.053,4.74E+09,0.3212,458900,8.214,13930,7.914,9494,1.507,1.29E+09,0.3324,21370,2.765
58410,0.8112,4.74E+09,0.3212,3920000,3.047,13930,7.914,8135,1.419,1.29E+09,0.3324,21800,2.864
61080,0.7982,3.68E+09,0.2908,7660000,8.49,13930,7.914,9560,1.303,1.29E+09,0.3324,17010,4.75
36510,0.9849,117400000,6.711,1.67E+09,5.237,13930,7.914,8445,1.669,9437000,0.5921,35550,1.866
43310,0.967,264600000,8.216,567400,6.293,13930,7.914,8667,1.504,19930000,0.7378,29140,2.504
38390,1.055,6.42E+09,8.131,403400,8.848,13930,7.914,9664,1.425,3.87E+09,0.3056,31610,1.921
25440,1.405,541500000,2.151,10580000,4.488,13930,7.914,8740,1.467,3.87E+09,0.3056,36250,1.686
48480,0.84,9980000,1.318,27740000,7.738,13930,7.914,9278,1.348,3.87E+09,0.3056,20790,3.314
91460,0.6838,395300,3.579,120900000,2.549,13930,7.914,8276,1.344,3.87E+09,0.3056,15530,4.862
25180,1.233,258800,8.511,1.82E+09,8.806,13930,7.914,8994,1.416,3.87E+09,0.3056,14590,6.682
40430,0.9933,4.27E+09,4.679,7070000,9.576,13930,7.914,9296,1.38,3.87E+09,0.3056,25770,2.375
29500,1.318,18340,7.357,95620000,5.873,13930,7.914,10050,1.185,3.87E+09,0.3056,19790,3.414
38530,0.9897,979700000,8.084,1012000,9.489,14960,8.397,9040,1.268,3.87E+09,0.3056,16900,4.755
36950,1.104,19410000,7.597,590200000,1.866,14300,8.358,8373,1.289,3.87E+09,0.3056,24080,2.769
57080,0.7861,8515000,5.089,230400,8.693,14300,8.358,9251,1.262,3.87E+09,0.3056,25250,2.699
26450,1.316,2278000,2.607,2.06E+09,3.552,14300,8.358,8889,1.574,3.87E+09,0.3056,19700,3.325
44260,0.8957,79980,9.442,1953000,8.647,14300,8.358,9095,1.578,3.87E+09,0.3056,27420,2.46
50030,0.8954,74650000,7.16,40040000,5.791,14690,7.158,9758,1.279,21320000,0.5099,26820,2.618
50320,0.9465,2.48E+09,8.088,237900000,3.224,14890,6.629,9359,1.349,36560000,0.5065,18150,3.807
72380,0.8012,4704000,4.568,514200000,7.725,14890,6.629,8463,1.55,576300000,0.384,29520,1.924
24470,1.323,76560000,0.8733,151200000,1.954,14890,6.629,9078,1.104,576300000,0.384,44100,1.702
46000,0.827,111300000,8.519,1214000,8.916,14890,6.629,8908,1.567,576300000,0.384,42650,1.857
65410,0.7353,8908000,4.128,43190000,8.912,14890,6.629,8585,1.56,576300000,0.384,43000,1.672
53260,0.8713,61170,7.47,2987000,4.045,14890,6.629,9469,1.595,576300000,0.384,44900,1.577
73480,0.6978,170800,3.348,1978000,7.784,14890,6.629,8843,1.342,576300000,0.384,45540,1.709
79150,0.6968,207300000,8.103,1214000,7.156,15110,7.52,10690,1.351,576300000,0.384,52350,1.365
32870,1.212,1.97E+09,5.731,5.40E+09,4.63,13950,8.067,10820,1.449,576300000,0.384,38340,1.705
65530,0.7456,1455000,0.7895,743700000,7.903,14140,9.179,8195,1.588,576300000,0.384,18870,3.906
44230,0.956,18620000,0.6249,9832000,3.718,42860,1.75,8450,1.504,327700000,0.4434,24000,2.627
27930,1.168,5828000,2.335,43140000,5.771,23550,3.194,10200,1.064,327700000,0.4434,28850,2.261
47470,0.9121,550900000,4.768,7096000,3.891,84710,1.308,9232,1.372,9.06E+09,7.758,21920,3.127
43000,0.9643,2022000,8.538,381200000,6.462,84710,1.308,11420,1.256,692100000,5.119,26500,2.468
32320,1.2,81300,6.614,5873000,9.212,92580,1.352,9344,1.377,265200000,6.805,27220,2.467
