ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
806100,6.029,980600,0.352,4.55E+09,4.389,1745000,0.3473,56850000,7.891,6606000,0.1869,12.19,0.5781
358.9,4.527,7016000,8.768,546700000,0.6836,1745000,0.3473,421600000,9.681,2233000,0.209,12.77,0.7024
358.9,4.527,369.8,3.886,1038,5.463,1745000,0.3473,13700000,3.577,1160000,0.2144,11.37,0.6515
34370,1.539,73040,0.371,9109,0.9593,1745000,0.3473,2856,9.239,60140,0.2697,12.69,0.5798
1867000,8.002,540.5,2.316,9109,0.9593,3946000,0.4187,8639,8.163,25520,0.3858,13.66,0.576
32880,5.684,540.5,2.316,9109,0.9593,3946000,0.4187,3604000,5.214,7662,0.4242,14.31,0.6784
1288000,9.359,6705,1.557,837.6,6.176,16660000,0.3124,67570000,5.032,3531,0.446,9.775,0.6626
8.06E+09,6.969,5485,4.176,556900,6.634,6148000,0.3496,3018000,9.284,518200,0.2267,12.46,0.6825
2684,7.617,1816,4.316,1443,8.924,19350000,0.3327,202800,9.887,135900,0.2578,12.42,0.5413
3728,5.161,453,2.179,4712,8.597,12910000,0.3756,1478000,3.773,15840,0.3649,14.38,0.6429
805000,9.814,1556,1.332,293.8,5.352,12910000,0.3756,96360,6.854,10010,0.3598,10.48,0.6606
1.90E+09,9.76,7130,0.7042,11540,5.749,12910000,0.3756,2.20E+09,3.349,239400,0.26,9.088,0.6174
7.91E+09,6.999,7130,0.7042,40700,4.743,99550000,0.2789,50830000,5.139,1453,0.4106,13.26,0.6081
749.5,9.336,7130,0.7042,12180,9.637,95640000,0.248,5.58E+09,1.84,2908,0.5792,10.84,0.6387
705600000,1.988,7130,0.7042,4.39E+09,4.335,95640000,0.248,671700,7.7,3674,0.5606,10.48,0.6541
612700000,0.354,431300000,0.4143,1.52E+09,8.508,95640000,0.248,9064,5.693,2847,0.5558,11.33,0.6213
612700000,0.354,3665000,0.8145,1.52E+09,8.508,95640000,0.248,63710,4.347,26830,0.304,14.68,0.4757
111600,8.216,3894000,0.4076,32750,1.28,95640000,0.248,3.44E+09,6.846,16460,0.3705,14.89,0.5736
229300,4.421,190900,2.041,92680,0.5444,95640000,0.248,240400,6.085,1715000,0.1779,8.43,0.6601
2381,9.851,4629000,9.701,92680,0.5444,95640000,0.248,1011000,5.367,483500,0.2294,10.59,0.6518
222.2,8.788,3.42E+09,8.26,92680,0.5444,95640000,0.248,9.60E+09,4.312,12680000,0.1783,10.87,0.6982
3437,2.749,18210000,4.248,1173000,0.4496,95640000,0.248,2169000,8.224,324400,0.2504,8.011,0.6463
236100000,7.136,1328000,2.769,1173000,0.4496,95640000,0.248,4.92E+09,3.689,12680,0.471,9.55,0.5078
1256000,9.454,10400000,1.405,1173000,0.4496,34590000,0.299,17450000,2.63,8238,0.429,10.28,0.7843
3288000,9.22,23470,7.231,1173000,0.4496,34590000,0.299,22300000,1.586,318800000,0.1395,9.655,0.7418
59360,3.288,9830000,2.945,1173000,0.4496,34590000,0.299,1279000,3.624,29060000,0.1936,9.458,0.7272
2.34E+09,3.761,3184,6.589,1173000,0.4496,34590000,0.299,2.39E+09,3.405,1.77E+09,0.1246,12.43,0.5716
72580,7.823,10480000,0.8123,1173000,0.4496,41370000,0.3629,6.45E+09,8.761,5.67E+08,0.1524,8.819,0.6249
1760,5.824,20330000,2.963,1173000,0.4496,2.13E+09,0.2237,15590000,3.267,8401,0.4248,11.42,0.6341
990000,2.6,5.60E+09,4.119,1141000,0.473,2.13E+09,0.2237,143100000,2.397,4092,0.3778,10.37,0.6921
25620,0.899,176800,6.755,1141000,0.473,2.13E+09,0.2237,4.38E+09,5.825,9648,0.3685,12.25,0.5608
27710,0.8653,978900000,1.069,3221000,0.3959,2.13E+09,0.2237,5.98E+09,1.393,9204,0.3779,11.8,0.5971
120900,2.957,1.68E+09,1.428,341400,0.8068,2.13E+09,0.2237,2947000,3.76,49580,0.2866,10.7,0.6364
114600,0.696,588.8,6.66,36450,1.392,955400000,0.2101,30400000,7.597,5527,0.4022,10.96,0.6271
4074,1.373,4.31E+09,0.1993,109600000,0.4795,955400000,0.2101,147500,6.142,66370,0.3112,12.65,0.5515
24770,7.52,4.31E+09,0.1993,1114,2.113,955400000,0.2101,288600000,4.52,276200,0.2592,13.03,0.4997
1522,2.063,4.31E+09,0.1993,2224000,0.8147,1.25E+09,0.2062,1.46E+09,1.815,23950,0.3218,11.58,0.5348
1742,2.045,2.95E+09,7.934,1.09E+09,6.117,1.25E+09,0.2062,18550,5.838,246800,0.236,12.01,0.6553
1.02E+09,6.102,80510000,5.094,224.8,7.92,1.25E+09,0.2062,57780,6.024,114200,0.2669,11.51,0.6952
34550,6.987,48830000,1.689,224.8,7.92,1.64E+09,0.2608,184900,7.316,7397000,0.1804,10.31,0.6254
40580,5.21,41560000,5.7,318.2,4.802,1.95E+09,0.1989,386700,4.764,512800,0.2348,13.35,0.6232
2106,2.638,830300,9.162,308200,7.131,1.95E+09,0.1989,189900,5.267,41070,0.2559,12.5,0.674
617000,9.206,2933,1.955,8.64E+09,5.714,5.58E+09,0.2354,9419000,3.702,10550,0.3223,12.75,0.6211
430.9,6.429,1778000,1.257,2514,7.83,5.58E+09,0.2354,2.41E+09,7.128,2.81E+09,0.1146,9.925,0.4933
5837000,1.894,3749000,4.523,21750000,8.904,5.58E+09,0.2354,46880000,4.009,3358000,0.1967,7.638,0.7733
111600,0.6602,12190000,2.976,5.29E+09,2.265,5.58E+09,0.2354,40150000,4.386,11120000,0.1699,9.673,0.6122
111600,0.6602,1976,1.619,807.8,2.249,5.58E+09,0.2354,770200,4.186,19460000,0.1733,11.37,0.568
111600,0.6602,440300000,2.354,15900000,0.5415,1789000,0.3693,7.70E+09,7.982,80410000,0.1346,9.629,0.7088
420700,0.5391,58070,0.7316,3424,5.026,1789000,0.3693,7.70E+09,7.982,6517000,0.1774,10.46,0.8069
480300,0.6903,12240000,4.347,5751000,1.39,1789000,0.3693,396500000,2.562,851400000,0.1434,8.605,0.525
480300,0.6903,1.15E+09,3.815,410.7,3.55,1789000,0.3693,22080,8.07,6674,0.4194,11.81,0.6336
854.8,9.257,1016,3.105,7225,2.625,1789000,0.3693,386700,8.11,38370,0.3729,13.03,0.5699
280300,4.91,5902,0.6716,3519,7.857,1789000,0.3693,11930,6.436,15870,0.3534,15.49,0.7122
498.1,8.737,5902,0.6716,15320,0.8139,1005000,0.4123,56720000,8.661,1511000,0.1845,11.95,0.7599
211500000,7.374,973300000,5.275,15320,0.8139,1005000,0.4123,100200,5.014,13560000,0.1633,6.966,0.726
2344,7.929,365900000,3.734,15320,0.8139,1005000,0.4123,51770000,6.129,141300,0.2819,9.099,0.6734
6979,6.372,42240,8.368,15320,0.8139,1005000,0.4123,1318,9.098,9401,0.3682,8.798,0.6559
21400000,9.451,176400,2.378,2122,1.346,2755000,0.3335,268600,6.205,80060,0.2963,7.784,0.5802
3668000,7.739,40520,1.144,8226,0.9704,2755000,0.3335,7.29E+08,6.698,4111,0.4913,7.222,0.6343
68230000,2.256,61160000,7.641,1550000,6.755,2755000,0.3335,28470000,2.238,1831,0.5124,10.96,0.8208
225600,3.611,21430,6.377,1.14E+09,6.181,29410000,0.2546,2510,8.952,109200,0.259,12.3,0.7529
4198000,0.5295,69840000,0.6541,1077,5.755,199100000,0.2359,2889000,2.206,1301000,0.2115,12.4,0.7162
837700,0.893,3857,1.199,158700,1.636,199100000,0.2359,67180000,3.882,314900,0.2232,14.68,0.7178
989100,5.954,188.4,6.671,27310,0.7474,199100000,0.2359,191500000,1.33,6096,0.3822,11.29,0.5812
91820000,8.042,438.3,8.924,27310,0.7474,199100000,0.2359,1993,9.857,3844000,0.2046,11.57,0.6137
5620000,8.556,244.2,3.028,243,6.309,199100000,0.2359,8.66E+09,2.777,728800,0.185,10.93,0.5786
151100,9.112,216.9,9.222,252.9,5.649,199100000,0.2359,2954000,8.958,10860,0.3918,11.48,0.5697
26150000,5.5,304500,8.367,252.9,5.649,199100000,0.2359,9509000,1.919,3785,0.3719,9.558,0.7286
7.32E+09,8.274,12230000,7.203,250400,6.561,54340000,0.2557,3.88E+09,8.643,1592000,0.2274,10.79,0.8065
635,5.463,194200000,4.275,1227,7.673,4062000,0.3546,3228000,7.492,1298000,0.2031,11.63,0.7834
383.1,7.81,288.2,3.641,267.6,6.249,4062000,0.3546,359500,5.239,377400,0.228,8.062,0.7094
64280000,4.359,16470000,0.2344,359.1,7.035,4247000,0.3846,41600,7.374,222700,0.2326,10.7,0.6591
4063,6.102,1175000,0.3341,1.71E+09,9.937,4247000,0.3846,33510,8.006,424500,0.2158,12.22,0.5143
24780,7.378,26640,0.7418,3445,7.349,6548000,4.868,192900000,9.815,13960,0.3697,11.02,0.6701
511.8,7.882,3079000,7.836,15700,3.194,412200,0.7813,1.53E+09,3.166,4090000,0.1855,12.77,0.7039
19070,0.9894,535100,2.837,42940,1.881,711400000,9.142,82520,6.18,533300,0.2258,7.6,0.7082
47290,1.771,120700,0.738,327300000,0.2637,711400000,9.142,11130000,3.473,24630,0.3049,11.69,0.6042
1874,3.046,18150,0.9574,327300000,0.2637,213200000,5.759,9135,9.607,754100,0.2201,10.74,0.6025
413.2,5.145,17620000,4.01,327300000,0.2637,329400,0.6733,26820000,8.702,4631000,0.1771,8.554,0.8401
92580,2.63,12630,7.588,327300000,0.2637,110000,0.656,250500000,5.614,89980,0.2508,10.64,0.699
1.63E+09,6.394,305100,7.06,251200000,0.2636,2653000,0.4264,4804,7.084,23680,0.3112,11.33,0.7071
1.52E+09,2.902,86410,0.5144,251200000,0.2636,3057000,0.4246,270700000,9.198,30880,0.2683,15.16,0.6826
1407000,4.778,269.3,5.499,251200000,0.2636,3057000,0.4246,497900,3.262,170000,0.2296,12.85,0.6676
245200,1.777,2896000,1.397,251200000,0.2636,3057000,0.4246,771700000,9.32,12510000,0.1859,11.8,0.6456
126700,0.9397,6.13E+09,4.143,251200000,0.2636,3057000,0.4246,691700000,9.743,458600000,0.1182,10.17,0.7558
1397000,8.675,249100000,6.918,1.19E+09,0.2421,3057000,0.4246,36490000,4.565,32580,0.3244,12.1,0.426
8192,4.258,477.3,2.444,1.19E+09,0.2421,3057000,0.4246,125700000,4.499,133100,0.2284,8.977,0.568
15830,3.624,52980000,5.632,1.19E+09,0.2421,25930000,0.302,47170,7.691,21350,0.3423,10.25,0.7063
96480,8.011,5441,1.631,1.19E+09,0.2421,238900000,0.2245,733300,6.443,4568000,0.1882,12.81,0.6079
4.14E+09,6.947,48690000,0.3924,1.19E+09,0.2421,831200,2.866,5607,9.871,5603,0.4205,9.372,0.621
1.21E+09,0.7811,8259,5.012,1.19E+09,0.2421,222.4,6.58,10950000,5.049,15040,0.3617,8.027,0.9128
295600000,7.142,888700,3.592,4334000,0.4208,86520,0.8263,4948000,9.526,1.70E+09,0.1467,11.96,0.6687
1.00E+07,7.938,2366000,5.86,1449,4.225,2174,1.413,14380000,4.328,61020000,0.1532,7.707,0.7039
261800,4.419,195,8.301,2.58E+09,2.319,2219,1.34,590200,4.615,661300000,0.1237,12.06,0.5745
12360,9.546,222.2,9.145,25150000,9.805,4930,1.068,40990,8.618,37230000,0.1513,13.59,0.6206
208.7,8.83,10240000,0.2755,18590000,1.902,23740,1.116,1.56E+09,6.319,13710,0.3329,13.16,0.5837
9.96E+09,4.403,10240000,0.2755,312.6,4.023,3975,6.401,43040,4.387,278300,0.2293,8.794,0.6797
436300,2.599,3191000,0.3424,610100,0.4579,490.6,9.473,65760,8.91,10480,0.3194,8.167,0.6319
56560000,0.3894,1544,7.008,599.8,7.025,370400000,4.526,415500000,4.991,962100,0.2387,11.37,0.6843
56560000,0.3894,226600000,8.477,73660,5.078,18600,0.928,58830,6.29,4909000,0.1924,11.52,0.5917
1.77E+09,9.117,9836,4.2,2355,2.393,187300,0.5535,2.90E+09,9.094,6.31E+09,0.1348,14.91,0.6422
263800000,5.478,1988000,1.465,5081000,7.809,64350,0.6939,130400000,8.095,235700,0.246,11.51,0.7656
836.6,2.321,7.64E+09,5.996,25010000,0.2924,912400,0.4837,38800000,9.48,169300,0.2354,15.84,0.5487
1871,1.814,1.74E+09,5.315,163700000,0.3862,340000,0.9526,2605,6.503,3742000,0.1789,14.17,0.622
1475,2.624,125400000,4.438,1745,6.044,4946,6.421,202500,3.234,35260,0.2994,11.83,0.6221
409200,7.099,2.50E+09,2.987,21490,0.7707,56820000,5.113,8.29E+09,2.542,4691000,0.1641,9.158,0.725
5200000,2.401,3914,8.414,21490,0.7707,1.46E+09,4.317,2.53E+09,4.617,304000,0.242,13.72,0.6612
1.31E+09,4.395,658100,3.72,21490,0.7707,5572000,1.16,3817,8.369,791400,0.2178,10.5,0.644
1292000,3.291,56980000,2.013,3203,1.371,21470000,4.193,612900,8.387,986200,0.2124,9.927,0.6195
48960,9.528,17120,0.704,389400000,4.949,3440,0.8932,21910000,5.137,27370,0.3249,12.3,0.5727
632700000,1.099,7040000,9.142,732.8,3.876,4.99E+09,6.104,75970,4.86,14380,0.3685,12.49,0.5929
427500000,0.5832,816400,3.413,589.1,2.363,201.4,8.737,1393000,4.513,250400000,0.1356,11.3,0.6212
7821,1.752,65860000,5.716,289.5,4.79,118900,2.793,1717000,6.682,74370000,0.1344,12.93,0.5445
418200,6.763,1.20E+09,4.486,237100,5.724,1527000,5.809,1.83E+09,8.81,19220,0.304,11.31,0.6276
59460,0.7586,333800,7.353,471,3.936,4.63E+09,9.628,19940,7.932,144900,0.2146,11.68,0.6396
1065000,9.89,5.22E+09,9.041,400.7,3.74,20770,1.406,590900000,3.508,822600,0.2134,9.867,0.5991
287200000,4.333,74940,9.443,730.6,2.454,81580,5.521,857800000,9.265,33780,0.3066,10.99,0.5672
10820,6.467,72770,8.992,28160,0.6313,867.1,1.649,1.64E+09,5.614,347300,0.2372,9.663,0.6787
3.01E+09,8.019,209700000,9.114,67740,0.5697,1116,1.692,5.21E+09,4.709,19480,0.3198,9.441,0.6203
1495,3.324,50340000,8.796,591800,6.296,1195,1.653,275200000,8.109,1524000,0.1978,7.925,0.6055
1322000,7.651,639100,3.508,4534,1.174,335700,2.612,7289000,4.877,838600,0.2094,11.98,0.5353
126100000,7.465,7440,8.813,6396000,4.197,115600,6.507,11150,4.305,7533000,0.1808,11.6,0.7203
762600000,7.466,17880,2.433,170600,6.901,621500000,1.923,157100,5.296,319200000,0.1348,13.9,0.6381
11130000,5.871,1.49E+09,4.121,1267,1.87,949.7,1.833,354400000,8.257,1.03E+09,0.1357,11.99,0.5556
3366,9.314,1.94E+09,0.7147,73920,1.295,6432,0.7893,8980000,5.065,3705000,0.1838,10.42,0.6343
12500,1.964,655100,5.807,7290,2.041,563.6,2.258,51630,3.274,761400,0.2184,10.15,0.7313
122600,0.8192,5202000,3.388,5235000,5.606,6519,6.641,195900000,7.855,84200,0.2549,10.18,0.5189
537.5,5.686,34020,0.5007,162500,2.115,159600000,7.226,1.18E+09,8.903,1027000,0.1858,8.829,0.631
5458000,2.082,13640,0.6004,24830,0.7108,11040000,6.358,606700,5.224,30500,0.2912,12.11,0.6024
382600,6.812,62520,0.4878,5081,2.466,2688,2.003,2344,6.478,215000,0.2355,10.95,0.7267
52670,8.748,2516000,0.3329,2.28E+09,6.342,683800,3.154,24240,8.115,224500,0.2482,14.26,0.6198
85990000,0.641,210.6,6.4,358.8,8.432,2.93E+09,1.637,8.13E+09,8.021,44590,0.3114,14.57,0.6576
1892,2.385,204.6,6.245,931400,0.6132,42850000,9.324,6.50E+09,8.647,4671,0.4961,15.94,0.56
5544,2.25,12520000,1.103,93720,1.945,4.08E+09,6.425,34900000,4.051,629500,0.2763,15.96,0.5281
74190000,0.4628,8485000,5.872,1781,6.497,196.3,7.231,28840000,7.513,6120000,0.1772,13.05,0.5858
84080,8.712,4680000,1.649,1848,2.509,364.1,8.815,2.05E+08,4.773,150000,0.2287,7.878,0.7761
1156,8.462,18490000,1.765,12750,0.7836,5367,5.093,437300000,3.972,2629000,0.2485,11.41,0.7304
33570,3.908,120000,6.78,257800,0.5014,2181,6.178,2.14E+09,1.237,4916000,0.2074,12.84,0.7129
3281000,6.416,252.4,5.327,257800,0.5014,2200000,0.4437,11170,6.227,260000,0.2154,10.76,0.6585
348700000,1.413,415.3,4.582,257800,0.5014,421800,0.4114,24810000,6.915,1643000,0.215,12.48,0.5695
146200000,1.546,1153000,9.404,257800,0.5014,5121000,0.3532,2.24E+09,2.438,4242000,0.1946,11.06,0.6293
5114000,8.964,130600,5.712,55160000,7.943,5121000,0.3532,32580,8.706,1186000,0.2057,8.636,0.5892
77720,7.542,43340,5.954,5058000,0.5299,305700,0.4521,30650,6.038,139900,0.2598,11.94,0.8881
8606000,0.646,492.7,1.981,3.01E+09,6.664,147000,0.5112,596500,8.217,134800,0.2489,8.495,0.6441
17680,1.827,2142000,3.459,451.5,5.373,147000,0.5112,57830000,6.649,4247000,0.1748,8.21,0.6713
2512,1.828,4369000,0.6218,10410000,3.792,147000,0.5112,2.94E+09,2.797,2930000,0.1972,13.65,0.6589
210300,0.6478,9.92E+09,8.505,45630,4.793,147000,0.5112,4292,6.468,1740000,0.2108,12.21,0.5483
210300,0.6478,364100,2.009,1486,1.524,147000,0.5112,20730,5.811,61130,0.3423,10.32,0.6604
210300,0.6478,403000,2.343,7051,1.043,147000,0.5112,2581,7.715,6940,0.4162,11.57,0.6815
170400,7.185,1.61E+09,7.313,1698,1.864,246700,0.6399,254300,8.096,16730,0.4428,7.978,0.5905
3711,2.621,6569000,6.097,1585,2.16,9249000,4.816,2.50E+09,7.608,2573,0.5635,10.92,0.7394
378500000,5.344,1628000,2.553,180400,2.181,5569,4.734,106700000,6.02,17310,0.508,9.182,0.469
217100,2.428,590.2,4.3,45850,2.628,2168,4.657,273200,5.838,8774000,0.1615,7.814,0.7902
39240,1.047,1.05E+09,0.5023,6.54E+09,6.659,4011000,1.331,1.11E+09,6.377,1.82E+09,0.1178,12.46,0.6049
84590000,0.942,153900000,9.145,2513,2.385,2691000,9.628,276900000,2.258,637600000,0.1316,12.65,0.474
3.82E+09,5.811,5265000,2.154,1.61E+09,7.654,15960000,7.441,669800,2.226,101300000,0.1553,8.796,0.7021
1990000,2.667,12600,8.405,29550,0.8005,2350,7.485,38920,8.841,40630,0.3026,12.89,0.6009
268.5,7.899,2.38E+09,0.6185,29550,0.8005,150100,8.168,816300,9.469,75810,0.2637,10.81,0.6659
1.22E+09,2.607,3005000,2.47,29550,0.8005,1705,1.506,51910,6.531,268600000,0.1272,13.1,0.6542
451300000,2.986,932.3,9.604,208900,4.985,4718,0.8004,285200,8.558,5103000,0.1891,9.262,0.72
33500000,6.502,5.34E+09,7.897,739300,2.508,9150,7.368,1715000,8.547,5666000,0.1627,13.27,0.6885
17560,2.481,2275000,8.339,59030000,1.788,1.11E+09,6.255,5.25E+09,1.851,21510,0.3546,10.13,0.7487
65080,1.058,1.88E+09,6.552,275400000,3.826,6807,2.644,114300000,9.256,28650000,0.1895,11.74,0.6529
1032000,6.341,15480,7.046,124300000,1.399,2.14E+09,2.301,1359000,6.772,5245000,0.22,10.56,0.6664
118600,9.257,17280000,4.049,620800000,0.5558,2352000,0.3256,402900000,8.256,16500,0.3896,8.742,0.5733
324700000,9.119,2073,1.797,357100,5.337,2352000,0.3256,452600000,2.871,1448000,0.1964,13.74,0.5147
202000,3.48,11930,0.6539,245800000,2.451,2352000,0.3256,9094000,2.582,147300,0.2472,15.32,0.5816
367500,1.068,5.87E+09,2.29,33880000,0.9753,13070,0.9401,4.66E+08,7.47,7024000,0.1909,10.36,0.6612
11980000,7.633,4394000,5.748,89150000,6.935,9060,0.8236,1.95E+09,9.578,30150,0.2965,10.84,0.6507
5.19E+09,7.04,790100,6.737,1196,1.759,128000,1.94,4563000,3.052,2068000,0.1958,13.72,0.5636
20510000,3.948,897.4,2.664,9123,1.13,1.40E+09,5.863,196600000,6.634,1796000,0.1853,9.382,0.7765
913.7,9.889,37430,3.413,1124,1.809,6845000,9.43,5739,9.143,609200,0.2022,11.25,0.6448
3813000,9.809,10890,0.7176,1124,1.809,19750000,0.3309,953200000,8.349,92770,0.275,12.69,0.6904
86170000,4.631,204.9,8.814,1124,1.809,2722000,0.3448,61430,4.559,45690,0.27,10.25,0.7008
13620,2.073,29700,0.4839,1197,1.918,2722000,0.3448,2626000,3.808,200900,0.2744,12.15,0.6787
558.8,3.45,29700,0.4839,1197,1.918,2395000,0.3417,1467000,3.519,3681,0.4262,9.44,1.021
161500,4.68,945800,2.862,2462,1.348,2395000,0.3417,6557000,3.529,8066,0.4058,8.858,0.568
8352000,2.456,11530,0.7471,3026,1.316,2395000,0.3417,8.63E+09,6.947,4379,0.4273,12.65,0.5392
775.1,7.066,1157,1.528,1688,1.465,2395000,0.3417,66390000,9.545,7265,0.4057,8.385,0.7058
8900,6.921,8736,3.165,17390,0.8182,2395000,0.3417,2060000,3.486,11950,0.3325,10.15,0.5477
147800,8.622,426.4,3.082,300.1,4.773,2395000,0.3417,14170,5.851,241200,0.2252,10.92,0.6495
3400000,9.889,105500,1.616,1227000,5.537,2395000,0.3417,47490000,8.129,5094000,0.1888,12.5,0.7608
5427000,5.199,1009000,3.77,4.42E+09,9.974,2395000,0.3417,2.63E+09,9.557,4353000,0.2098,15.37,0.6383
11090000,0.842,6.31E+09,9.656,20350000,3.956,2395000,0.3417,4.70E+09,6.22,2646000,0.1868,10.72,0.6511
571600,2.957,171200000,2.024,7.47E+09,0.5868,335500,0.4428,3547000,3.413,4416000,0.1776,9.079,0.5836
119600,0.7239,1862,4.009,311700000,0.3351,335500,0.4428,865300000,5.53,164900,0.258,14.31,0.6185
8543,1.795,5347,0.5455,3.54E+09,0.2064,169300,0.509,1.72E+09,3.097,740300,0.219,9.005,0.7443
38130,1.037,1995,3.746,581300,0.6319,124300,0.5496,657300,9.15,1019000,0.2411,10.11,0.6727
194800,2.085,9836,1.967,361800,0.4473,124300,0.5496,262100,9.47,23960,0.3073,9.548,0.6749
50890,3.485,1.09E+09,1.136,2679000,0.4174,877.3,2.65,2211000,5.842,178500,0.2377,11.75,0.7614
2152000,1.213,403700000,0.7523,2679000,0.4174,1440,1.921,221100,7.459,1516000,0.2128,14.74,0.5985
2063000,5.226,28210000,0.8828,131900000,0.2594,1.27E+09,0.5362,934100,9.164,511800,0.2301,8.971,0.5895
9.70E+07,9.703,32210000,6.103,691100000,0.2795,218.8,7.254,8.11E+08,4.188,355500,0.2852,12.18,0.5953
34240000,9.016,2943000,8.571,691100000,0.2795,77370,4.178,43400000,8.144,7000,0.4001,11.5,0.6095
34240000,9.016,3.81E+09,7.377,82060000,4.648,11360,0.7994,4.75E+08,2.328,4464,0.4606,10,0.709
2.33E+08,3.312,30340000,9.27,71550,3.525,3.68E+08,5.286,35160000,8.392,39420,0.3521,11.64,0.5935
5369000,8.808,160900000,2.076,222.1,6.734,112200000,7.492,171100000,6.872,79750,0.2994,13.12,0.6164
1.99E+09,9.385,17630,4.006,2387,8.279,3988000,4.692,172000,7.434,279500,0.2506,11.36,0.6676
567.1,5.102,13880,9.399,3933,3.911,4557000,0.3291,51120,9.567,285900000,0.156,12.01,0.6438
420.2,3.823,6248,5.125,764.9,2.104,4557000,0.3291,3.71E+09,3.292,6.65E+09,0.1237,13.4,0.5369
4366,6.634,591.1,1.807,2.04E+09,6.912,4557000,0.3291,5.31E+09,9.769,3.86E+09,0.1128,11.76,0.6873
55530000,3.37,6321000,2.651,80430,1.99,4557000,0.3291,1.46E+09,9.86,4.55E+09,0.1272,12.9,0.6491
8170000,6.799,41130000,7.435,2482,7.505,4557000,0.3291,2618000,9.72,49630000,0.1721,11.57,0.5871
693600000,2.332,1261000,5.831,192800,0.7403,3384000,0.3622,58720,6.995,2268000,0.223,8.635,0.655
2765,4.927,12700,0.6719,27080,0.6379,3384000,0.3622,7.30E+09,4.49,2571000,0.1709,11.09,0.624
9979,4.975,15680,0.5798,45050,0.6415,3384000,0.3622,8.25E+09,8.628,88320,0.2773,11.17,0.5424
224.3,8.018,7.40E+09,7.563,45050,0.6415,3384000,0.3622,589200,4.595,2.08E+09,0.1211,14.01,0.6214
63440,2.938,639.6,3.179,45050,0.6415,3384000,0.3622,1.65E+09,7.472,170000,0.2554,10.62,0.5611
29710,9.644,600300,1.769,45050,0.6415,3384000,0.3622,26270000,3.344,7617,0.4022,12.86,0.6562
28020,0.955,250.4,5.183,30860,0.8476,3644000,0.3645,136800000,4.106,7510,0.4632,6.834,0.7817
73840000,8.873,335.7,6.12,372300000,2.049,95290000,0.254,1214000,6.358,4227,0.5352,9.096,0.6574
5.92E+08,5.099,5596,2.586,174700000,4.071,21360000,0.2758,3.78E+09,3.599,2035,0.5694,9.406,0.7767
59760,8.989,495300000,4.433,126900000,3.207,1223000,0.5117,382800000,2.763,2787,0.5737,9.654,0.4659
768000,6.991,13920000,7.439,1081,2.134,871300,0.3823,1270000,2.721,1625,0.5808,10.32,0.7299
5543000,1.752,911900000,5.911,4807,2.763,871300,0.3823,6404,4.463,541100,0.2171,8.683,0.635
1.22E+09,8.184,958900000,0.7647,1108000,3.388,871300,0.3823,11920000,3.186,1020000,0.2133,9.769,0.5687
48940,9.311,838.4,9.138,30160000,4.648,871300,0.3823,4.31E+09,7.727,192300,0.2432,11.05,0.5143
6.61E+08,3.4,635.9,2.107,11890,1.938,871300,0.3823,2.99E+09,9.693,252900,0.2747,12.15,0.6686
1578,6.804,48790,5.293,4.41E+09,2.249,1026,6.56,32790000,4.277,106800,0.2524,9.117,0.5931
25850000,8.449,11970,6.34,83970000,1.538,5148,4.257,3966000,2.975,47070,0.2624,11.88,0.5726
1.87E+09,0.4033,1345,7.96,726.5,9.366,5947000,0.4954,8.39E+09,4.65,2991,0.4156,9.566,0.6291
151900,2.599,710700000,9.032,4.98E+08,4.189,2871000,5.236,179200000,8.967,428100,0.2298,9.441,0.8363
451.1,8.862,126600000,5.507,2892,1.651,107400,7.197,65850,6.115,20140000,0.1657,12.35,0.6915
7794,6.787,986.8,8.645,621.5,3.049,3801000,0.3374,4.03E+09,2.452,1306000,0.2269,10.83,0.6073
2.28E+09,6.982,12030000,0.2756,205500,5.893,3801000,0.3374,24450000,2.63,179100000,0.1385,10.99,0.592
87710000,2.248,2.89E+09,2.111,110300,7.591,3801000,0.3374,68120000,7.808,16040,0.3261,15,0.637
2178,3.485,381.3,2.882,84580,8.864,3801000,0.3374,4421000,5.131,393000,0.2417,10.19,0.6878
95670,4.059,26420000,3.716,29520000,5.201,260600,0.474,17490000,7.463,3362000,0.165,10.43,0.7253
135600000,7.049,629.8,8.953,175700,8.972,260600,0.474,2877000,3.256,1077000,0.2014,7.7,0.5591
3134000,8.261,71120000,3.841,98480000,6.531,1262000,0.3434,379900000,9.195,1527000,0.1807,12.89,0.6846
4584000,0.4869,474100,7.605,46310000,2.049,222100,4.929,75610000,5.41,18540,0.3543,11.17,0.6238
3.82E+09,9.762,342.1,2.781,65450,1.462,2123,2.988,413700000,6.031,41620,0.3131,14.56,0.5699
380.1,5.177,805.6,3.188,4686,5.08,200400000,9.313,4.53E+09,9.453,1230000,0.1832,13.64,0.5906
380.1,5.177,53670,4.194,253.3,8.126,94020,3.824,103500,8.573,14110,0.3124,11.18,0.6539
51540,8.67,6462000,2.123,180400,4.527,15630,0.7964,85470000,9.563,232800,0.2241,10.65,0.6886
5.93E+09,6.59,23050,3.996,2741000,7.857,18460,0.6407,3001000,7.027,459900,0.2298,17.41,0.5657
45820000,0.3943,1.27E+09,9.688,901.2,6.908,16450,0.7659,137200,2.576,445200,0.2315,15.27,0.6925
