ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
2447,0.6509,135800,5.998,23380,0.8144,3481,1.155,1622,1.451,24740,1.849,183.5,0.9306
2766,0.6563,80010,2.516,15260,0.9384,2418,1.124,1761,1.324,14190,2.791,151.4,0.8911
2902,0.7866,59530000,4.258,39510,0.5878,3059,1.267,1658,1.5,4585,7.923,135.9,1.106
3259,0.6323,182700000,2.734,17370,0.8102,4530,0.8278,1741,1.498,4585,7.923,184.7,0.782
2262,0.6734,10600,8.814,73250,0.5712,3912,0.9921,1863,1.519,6684,4.605,187.2,0.7498
2247,0.7402,9507000,7.404,18810,0.855,3177,0.9509,1896,1.308,6684,4.605,153.9,1.384
2916,0.7803,822100,5.611,62410,0.5452,3415,1.026,2133,1.35,6684,4.605,205,0.802
3528,0.5841,2.86E+09,7.105,305700,0.4154,2590,1.299,1882,1.471,7828,3.784,99.89,0.9068
5143,0.4536,3279000,1.767,20250,0.833,2963,1.212,1667,1.555,10860000,0.4866,117.6,0.8428
3997,0.4858,47030,2.039,24510,0.7515,3666,0.9086,1928,1.702,10860000,0.4866,155,0.8653
3165,0.5532,2.50E+09,2.027,94660,0.4694,2628,1.573,1810,1.437,5945000,0.5028,166.9,1.107
2477,0.6116,257800000,1.366,22850,0.8303,2446,1.351,1827,1.54,5945000,0.5028,131.3,1.284
2352,0.6315,1.33E+09,1.067,46860,0.5993,2667,1.254,1845,1.268,11320000,0.4582,193.7,0.6537
3029,0.6839,284900,6.178,17740,0.9575,3061,0.891,1819,1.255,3374000,0.7346,127.9,0.8842
2350,0.6919,1444000,8.679,29010,0.7455,2579,0.9114,1951,1.506,465700000,2.262,115.4,1.206
3013,0.7146,4936000,8.369,27410,0.6871,3684,0.8257,1836,1.371,3346000,5.355,106.9,1.574
2585,0.7171,7929,7.381,13430,1.01,2630,1.096,1852,1.606,40600000,4.507,195.3,1.265
3143,0.6277,1045000,2.728,16950,0.9174,3093,1.082,1824,1.632,9965000,0.7166,127.7,0.9854
3380,0.5812,1.55E+09,5.472,28350,0.7244,2804,1.324,1827,1.249,55770000,0.5155,150.7,0.5319
2715,0.6435,83690,2.63,27290,0.7083,3193,0.7023,1684,1.478,6312,4.814,103.1,0.6996
5304,0.4754,9779,9.429,14320,0.9477,2618,1.228,1872,1.359,6312,4.814,181,1.494
2517,0.6457,1522000,2.577,10210,1.199,3789,0.8311,1998,1.364,6312,4.814,124.2,0.8251
3355,0.5803,218800,1.519,14340,1.057,2917,1.114,1714,1.641,6312,4.814,170.7,0.943
2188,0.5771,14420000,1.78,11660,1.109,3496,1.049,2049,1.362,6201,5.714,226.3,1.067
3518,0.5649,63730,7.923,42990,0.6471,2898,1.208,1976,1.368,6166,4.871,153.4,0.597
2865,0.7765,9.24E+09,9.133,46550,0.5848,3148,1.151,1726,1.467,6522,5.021,111.5,0.7163
2740,0.5798,1.38E+09,0.4529,9993,1.271,2778,1.055,1832,1.422,6560,6.03,153,0.6427
2608,0.5692,12280,5.22,24960,0.7781,2990,1.081,1778,1.39,6560,6.03,161.9,1.027
2580,0.8686,3.71E+09,9.264,23940,0.822,2700,1.13,1557,1.23,4771,7.456,164.5,0.7761
3144,0.5713,3.24E+09,4.506,27230,0.6432,2800,1.129,1695,1.657,4771,7.456,125.3,1.04
3919,0.6939,6476,8.36,270200,0.427,2853,1.271,1809,1.502,4771,7.456,301.4,0.7707
2260,0.8922,253100000,5.696,29810,0.8305,3064,1.327,1920,1.47,4771,7.456,191.9,0.9983
3188,0.6512,1109000,8.521,22140,0.9147,2653,1.246,1716,1.372,1567000,8.983,107.7,0.6262
2921,0.6471,51270000,2.368,26000,0.7775,2741,1.16,1778,1.433,10610,6.514,110.1,0.9723
2555,0.6386,153600,6.272,39420,0.6863,3045,1.134,1856,1.48,141800,0.8982,115.1,0.5847
2369,0.6735,691000,4.365,40570,0.6556,2906,1.159,1785,1.487,26010,1.63,125.1,1.12
2166,0.8989,18620,3.807,176700,0.5036,3079,1.313,1447,1.646,8178,3.551,233.4,1.144
2087,0.7899,33590,5.293,23130,0.811,2998,1.227,1776,1.516,8178,3.551,199,1.371
2179,1.142,805500000,8.9,13320,0.9163,2955,1.024,1944,1.359,8178,3.551,162.4,0.9995
2309,0.8556,968500,6.829,41080,0.632,2755,0.9842,1928,1.289,8178,3.551,215.4,0.7788
3812,0.7009,727000,4.284,36670,0.6872,2661,2.159,1790,1.134,65580000,0.4348,219.2,1.002
2759,0.6438,681900000,9.958,23870,0.7139,2709,1.627,2162,1.328,79640000,0.4405,177.6,0.9743
2664,0.6624,25340,2.635,43220,0.6441,2475,1.704,1562,1.539,14280000,2.231,155.6,1.575
2748,0.7181,356400,1.73,58670,0.569,3026,1.011,1725,1.255,61230000,0.4867,189.2,0.6827
1918,0.7085,10580,4.814,67280,0.5448,2631,1.361,1917,1.296,40960,1.568,192.4,0.9087
2496,0.7229,319400000,1.266,70680,0.5725,3483,1.232,2139,1.502,40960,1.568,126.1,0.7979
3221,0.6778,529300000,1.335,184400,0.4596,3040,1.192,1797,1.976,81900,1.148,167.8,0.9949
4146,0.6188,5040000,9.611,47470,0.5982,2803,1.127,1683,1.47,8358,3.28,144.1,0.8078
2323,0.6787,4777000,9.67,13520,0.9919,2932,1.092,1884,1.445,1.07E+09,4.77,142.8,0.8617
2335,0.8146,9.67E+09,0.3411,48580,0.5822,2860,1.103,2041,1.621,118800000,0.6738,107.6,1.144
2503,0.5621,1666000,4.282,32420,0.6176,2920,1.022,1915,1.454,30220,1.566,175.8,0.9584
2884,0.6831,2.83E+09,1.952,59750,0.5068,2770,1.121,1850,1.5,54570,1.515,114.6,1.006
3389,0.5934,5278000,9.64,196800,0.4491,3335,1.021,1873,1.316,10210,2.989,137.7,0.6845
2340,0.7349,463300,1.976,256100,0.3763,2672,0.9479,1812,1.299,11350,2.855,94.22,1.065
2633,0.8564,19360,3.546,61900,0.4878,2552,1.503,2075,1.5,81190,1.215,197.7,1.194
3278,0.8329,50700,9.593,17760,0.8169,2658,1.303,1784,1.183,8606000,0.9873,145.2,0.6746
3475,0.4381,2.42E+09,1.283,93090,0.5867,2813,1.145,1868,1.374,3515000,8.217,148.3,1.096
4693,0.4343,492300000,0.3893,254100,0.4785,3248,1.011,1977,1.497,8882000,4.867,140.6,0.9302
4938,0.5737,1160000,4.029,46770,0.5758,2631,1.329,1683,1.406,12870,3.525,175,0.8343
2509,0.7271,5476,9.78,57170,0.5378,2851,1.061,2027,1.356,10810,3.829,172.2,0.8459
