ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
220.2,1.069,34200000,7.04,445300,0.4769,69540,6.354,3138000,2.605,44390,0.6136,536.4,0.9562
210.9,0.8904,6815,4.983,445300,0.4769,16740,9.747,1.33E+09,1.302,74310,0.6061,453.5,0.921
196.7,0.9974,128400,2.431,2167000,0.4239,1806,8.612,2750,6.582,93660,0.4772,370.4,1.016
204.6,1.07,5845,7.804,2167000,0.4239,54060,3.714,2967000,7.443,8169,0.9985,445.8,1.152
228.7,1.355,17060,5.565,2167000,0.4239,47190000,0.4746,56950,0.4704,8596,0.9903,471.8,1.198
230.7,1.433,3928,3.286,2167000,0.4239,8296,2.213,6343,2.044,5366,1.245,501.2,1.101
208.4,1.057,2.06E+09,8.92,2167000,0.4239,6575,2.874,10090000,0.3775,3320,1.635,450.3,1.031
210.5,1.218,48740,1.474,2167000,0.4239,1.32E+09,7.612,31940,1.153,3701,1.717,477.6,1.217
187.5,1.113,3807,2.222,1183000,0.3715,4460,7.724,38110000,0.2502,7815,0.9728,492.3,1.406
208.9,1.239,3552,2.629,1183000,0.3715,787700000,5.929,50190000,0.2186,83040,0.512,515.3,0.9592
203.7,1.183,33740,4.501,82110,0.8564,19520000,6.863,14010,0.9963,14340,0.7541,613,1.069
245.5,0.9058,282400000,6.206,82160,2.17,38810,5.412,2823,1.885,4383,1.182,487.6,1.073
235.6,1.031,22500,1.039,13320,2.672,8.10E+09,6.036,2823,1.885,10260,0.8684,452.7,1.411
209.5,1.046,24310,1.294,302600,0.4735,24860000,7.651,3426,1.62,16480,0.7989,435.5,1.274
240.3,1.004,28340,1.021,302600,0.4735,52610000,8.426,3426,1.62,33210,0.6527,439.3,1.112
216.5,1.311,15840,1.082,123700,0.9852,15940,1.721,7013,1.132,63400,0.5447,503.5,1.149
197.5,1.115,15840,1.082,4.29E+09,4.864,30360,1.488,149700,0.7056,6992,0.9227,499.3,1.118
218.5,1.07,193500000,1.357,304800000,8.788,30360,1.488,40970000,2.004,18130,0.7971,460.2,1.107
166.2,1.127,944400,3.218,50370000,8.34,3.49E+09,1.964,1.53E+09,9.862,19460,0.664,462.9,1.325
208.9,1.058,227900000,2.719,4094,8.43,771200000,1.158,2750000,0.8766,16070,0.8216,562.1,1
170.5,0.9954,113500000,2.077,7723,4.979,408700000,0.4215,1.15E+09,2.477,43300,0.6338,451.8,0.9708
183.9,1.361,2165000,0.8256,401100000,5.807,12220000,0.569,1678,5.495,329700,0.4273,527.3,1.249
222.5,1.089,3818000,4.132,2425000,4.854,12220000,0.569,1315,5.567,37780,0.7646,512.7,1.38
217.9,1.127,53230000,8.442,56040,8.745,23440000,0.5716,2887000,0.3332,35110,0.6584,506.8,1.092
