ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
7687,1.165,9808,0.7971,1.29E+09,0.2848,4071,2.145,4860,0.948,909800,0.5479,983.9,0.9034
6693,0.7982,8122,0.7137,2.57E+09,0.2354,4661,2.063,4372,1.044,79860,1.874,1183,1.141
6740,0.8858,8468,0.8439,6.31E+09,0.1966,4565,1.847,4330,0.9056,320400000,0.2527,1541,0.7965
9847,0.7912,7468,0.782,1113000,0.5848,4533,2.044,5338,0.8419,3.73E+09,0.2345,1053,0.8412
10730,0.7128,7450,0.5778,50670000,0.3158,4787,2.023,4443,1.014,851600000,0.2728,1090,1.058
7531,0.9838,10950,0.5575,511000,0.7257,4585,1.841,4380,0.9732,2.24E+09,0.2145,1126,0.8658
9997,0.8187,9838,0.7267,1857000,0.4231,4389,2.073,4241,0.7945,3.04E+09,0.253,1349,0.9518
10760,0.8407,15050,0.4347,189100000,0.4133,5252,2.132,5404,0.9285,3.97E+09,0.1965,1047,1.115
7189,1.041,6920,0.746,78250000,0.2978,5387,2.102,4386,1.085,7.04E+09,0.1858,885.3,0.9389
9156,0.7083,7901,0.6226,1.81E+09,0.2244,4231,1.937,4329,1.122,6.01E+09,0.1994,1087,1.044
7879,0.98,8059,0.8842,7.52E+09,0.1948,4343,1.926,5879,0.8404,6.01E+09,0.1994,991.3,1.043
8562,0.779,7760,0.7078,190400000,0.2613,4661,1.892,4497,1.003,167300000,0.3098,1225,0.7038
8925,1.103,11420,0.5631,22320000,0.3588,4193,1.732,4318,0.96,167300000,0.3098,1505,0.8652
8783,0.7678,11700,0.6353,266900000,0.2595,4996,1.887,4500,0.9582,158300000,0.2943,1141,0.8586
8089,0.894,8668,0.7422,3.47E+09,0.2363,4027,2.173,4266,1.012,85050000,0.2832,1120,0.86
8362,1.174,11750,0.7497,8188000,0.4557,7633,4.231,4492,1.137,307200000,0.2816,1020,0.8794
7145,0.9047,7063,0.7271,16660000,0.3254,6382,4.046,5332,0.837,94760000,0.2897,1149,0.7871
7622,1.036,8899,0.6399,79110000,0.3222,6266,2.416,5378,1.002,154300000,0.3154,1186,1.051
9845,0.8626,10180,0.8505,1727000,0.5638,3917,1.879,5366,0.8582,452400000,1.922,1064,0.7707
8221,0.8603,10000,0.6108,531500,0.7942,4904,2.304,4022,0.9214,24080,4.285,1173,0.7824
9439,0.747,11710,0.6479,621100,0.6697,4474,2.262,4376,0.8042,21040,4.486,1239,0.7366
7271,0.8702,9195,0.7132,1.64E+09,0.2375,3486,2.4,4090,1.1,21040,4.486,1023,0.974
8764,0.8796,11060,0.7313,198900000,0.2899,3914,2.044,4737,0.8911,18750,5.001,1070,1.009
