ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
923.7,0.8408,513300,0.3156,49280,7.483,991300,0.3354,2.45E+09,6.032,79.21,0.475,1.494,0.6308
18140,0.5566,27200,0.4566,2653,2.198,8614000,0.3083,9.713,9.595,145.8,0.3737,1.441,0.6765
75670000,8.758,1570,0.617,27200,6.562,28970000,0.2807,2.25E+09,4.187,29,0.6576,1.433,0.659
7.02E+09,9.241,280.2,8.347,130500000,1.631,31.7,1.907,7481,0.8121,24.77,0.6774,1.438,0.5826
8383,5.762,205.8,4.519,12330000,8.487,186800000,1.12,523.1,8.355,37.04,0.5703,1.85,0.6944
34850000,6.846,3.20E+09,9.963,24780000,1.221,5878000,1.205,16750000,6.143,13.31,0.9551,1.44,0.6139
48420000,6.38,511600,9.862,549300000,0.2593,28390000,1.532,34430,0.4174,16.48,0.8275,1.553,0.6354
1556000,7.427,62340000,5.186,549300000,0.2593,1184000,0.8995,51430,0.383,18.99,0.805,1.455,0.5714
24.03,2.976,7.59E+09,7.484,549300000,0.2593,6538,0.5807,51430,0.383,21.96,0.8523,1.263,0.5576
158100,8.213,774100,8.609,549300000,0.2593,1066,0.7531,51430,0.383,39.58,0.5368,1.394,0.5938
88.92,2.887,67100000,9.181,294.8,7.854,1066,0.7531,51430,0.383,26.01,0.762,1.477,0.6868
74.29,1.851,5485000,5.805,58610,0.8517,746.3,0.8313,14510,0.375,15.81,0.8807,1.39,0.7188
24180000,5.443,7.49E+09,3.422,151600,0.4853,74.9,1.427,147600,0.3353,16.08,0.8313,1.512,0.8029
332.6,1.31,60760,5.965,1480000,4.27,79.15,1.263,147600,0.3353,32.21,0.5757,1.76,0.6893
28.27,2.543,1084000,7.757,10930,4.011,75.47,1.552,147600,0.3353,11.78,1.039,1.274,0.5728
28.27,2.543,33.66,8.404,542500,7.218,151.4,1.108,147600,0.3353,12.8,1.159,1.473,0.652
1275,0.9778,55420000,4.221,171800000,2.921,178.3,0.973,147600,0.3353,26.48,0.6151,1.58,0.6554
370300000,1.021,162300,0.533,6431000,0.9719,1477,0.8948,2036,0.677,35.14,0.6186,1.352,0.4559
6.50E+09,8.735,16220,4.759,3519000,9.734,2729,1.931,333700000,4.007,18.82,0.8429,1.817,0.5057
1384000,6.007,315.4,1.062,312400000,6.569,25.84,2.673,5402,9.458,14.13,0.9805,1.654,0.5704
301900000,1.249,2746,4.188,993800,9.7,20.94,2.709,16780000,9.144,21.26,0.7639,1.334,0.6317
356900000,0.6596,1928,2.121,1.03E+09,4.486,21.69,3.214,701500,8.292,16,0.867,1.443,0.4196
6572000,0.3229,26.41,8.248,1.43E+09,4.024,21.69,3.214,22560000,1.957,22.17,0.6897,1.41,0.6111
72.56,1.967,31960,5.634,3.62E+09,4.574,23.35,2.736,21.21,5.173,33.67,0.6616,1.591,0.5684
80330000,0.4096,1002000,2.185,211300,4.186,69.81,1.876,853600,0.3235,18.79,0.874,1.46,0.6719
29560,5.01,1.21E+09,7.72,194.8,6.506,61.94,1.457,853600,0.3235,14.2,0.9796,1.481,0.569
42210000,3.405,101.7,6.637,506200000,5.043,20910,0.5297,222200,0.2565,14.65,0.9399,1.493,0.6369
168800000,7.558,2861000,0.2652,19740000,6.906,469.5,0.8609,270700,0.3092,74.5,0.431,1.602,0.7225
21390000,3.995,92260,7.686,86.58,9.572,380.9,1.045,270700,0.3092,48.01,0.4595,1.315,0.6972
206000,4.972,5.36E+09,5.974,528900000,4.52,33930,1.1,1454000,0.2531,22.59,0.7069,1.568,0.5993
91.43,1.618,1387,4.647,2827000,8.431,5305,0.6171,1454000,0.2531,25.92,0.626,1.869,0.6556
36,2.267,95.68,2.759,50070000,6.271,226.1,0.9694,184200000,4.029,23.53,0.6092,1.602,0.573
36,2.267,61.9,1.403,164000,6.766,307.6,0.8451,39.4,7.845,34.61,0.5322,1.454,0.5698
262.3,4.586,38250000,7.901,179500000,1.257,67910,0.492,317.9,8.034,13.71,0.9194,1.514,0.5344
5917000,8.031,2.10E+09,8.581,565700000,5.997,136400,0.4304,1.07E+09,5.035,634.8,0.3023,2.007,0.5767
346600,0.7095,6.91E+09,1.073,1065,4.71,18290,0.4428,114000,4.425,782.3,0.2513,1.538,0.6339
496.2,1.071,1094000,0.276,4005000,7.713,45300,0.4403,68260000,5.677,345.9,0.3469,1.556,0.6305
496.2,1.071,1094000,0.276,970.7,1.161,243.9,1.028,20.04,2.59,143.4,0.4249,1.685,0.714
35010,1.368,77.6,1.869,1377,1.205,275.1,0.9748,12.59,4.503,28.13,0.5843,1.562,0.6853
465100000,7.996,59770000,8.181,61850,5.93,2943,0.7578,692700,6.38,11.78,1.02,1.068,0.5023
31260,0.7853,2.68E+09,9.546,14580,4.88,105.3,1.273,457,7.712,14.81,0.9113,1.398,0.6618
3804,8.948,12930000,5.97,293300,9.675,3817,0.5973,18410000,3.988,16.21,0.7747,1.439,0.5436
3411,6.829,834800,9.15,460200,9.581,3817,0.5973,675.8,5.244,33.91,0.5755,1.667,0.6873
330.5,1.362,2.20E+09,3.278,72.21,5.117,119200,0.4252,2040000,9.49,14.7,0.9573,1.461,0.6651
15130000,6.423,103500,9.591,1811,3.126,119200,0.4252,21340000,7.934,15.83,0.8223,1.519,0.6516
3909000,3.235,12890000,2.713,605.8,1.015,5051,0.56,543.4,1.283,26.93,0.6029,1.328,0.6047
1509000,6.211,22890000,2.35,18.42,6.658,14880,0.626,17.34,8.857,22.12,0.7091,1.354,0.6941
33010,0.8554,4916000,9.108,4055,7.54,9330,0.5083,52.88,2.724,42.03,0.5426,1.291,0.5601
122200,0.4275,148000,3.846,7.87E+09,1,646.1,0.7115,3477000,8.527,25.86,0.698,1.393,0.5281
14.74,6.602,16.67,7.765,159.5,4.499,122,1.357,55.34,9.193,14.51,0.7182,1.352,0.561
10.98,7.513,6689,9.68,437700000,1.658,433.8,0.8536,323800000,7.486,17.03,0.7502,1.277,0.577
10.98,7.513,6.30E+09,6.908,6245000,4.96,433.8,0.8536,5315000,9.009,32.91,0.5375,1.425,0.7425
22.52,4.124,4204000,2.448,68710000,6.64,5502,0.6309,123300000,0.3075,16.77,0.7772,1.699,0.5925
12.74,4.959,2.03E+09,3.175,67170000,5.448,7784,0.5553,340.6,4.548,15.57,0.7852,1.37,0.5169
10.39,7.88,428600000,3.23,164100000,6.624,1465,0.7199,10.09,5.942,19.02,0.8556,1.49,0.7254
21.01,8.13,2.53E+09,0.2749,92.26,6.951,43.46,1.545,151300000,2.881,19.57,0.7984,1.55,0.6941
201500000,4.694,1.46E+09,5.681,4169,1.024,37.5,1.886,140.7,0.6657,19.22,0.7557,1.559,0.7219
8.82E+08,1.239,22130000,2.105,199,1.758,37.5,1.886,685800000,1.969,16.09,0.754,1.321,0.5944
2.08E+09,8.618,6978000,7.76,74010,0.4649,69.15,1.658,9.75E+08,3.319,14.93,0.7777,1.726,0.6653
1.08E+09,5.695,48590000,2.157,161800,5.197,1280,0.723,7209,0.3757,16.29,0.8855,1.501,0.5403
12300,2.222,8673000,2.419,50.18,6.535,11090,0.489,7209,0.3757,18.33,0.7099,1.508,0.6848
57.53,1.774,83.64,2.846,49370,4.836,6129,0.5224,7209,0.3757,19.62,0.7951,1.516,0.6348
57.53,1.774,1330000,5.891,117800000,2.7,20400,0.4895,386.9,0.8888,10.23,1.234,1.393,0.5981
196.1,3.623,51130,6.247,6.60E+08,1.296,166.4,1.008,386.9,0.8888,21.54,0.703,1.491,0.5993
352100,2.198,1.22E+09,2.927,932900,0.8494,83.98,1.372,160.1,0.8555,28.94,0.586,1.424,0.5912
8.61E+09,5.309,82490000,7.152,6138,9.86,138.3,1.092,160.1,0.8555,15.37,0.8122,1.525,0.705
1300000,4.604,21880000,0.3482,279.3,4.529,138.3,1.092,160.1,0.8555,28.44,0.6842,1.34,0.5028
1696000,6.435,9655000,3.235,668400,9.655,205.4,1.028,442300000,5.05,14.72,0.9234,2.113,0.5844
67640,6.923,352.4,4.281,2635000,8.474,399.7,0.8561,57.38,6.045,29.53,0.6162,1.302,0.6418
7297000,9.09,107.5,1.375,141800000,9.969,399.7,0.8561,109300000,8.886,15.96,0.757,1.653,0.7079
110.9,4.205,1.67E+09,6.646,7832000,6.173,20920,0.4596,1204000,0.2481,11.61,0.8503,1.435,0.5754
12.56,9.483,2.60E+09,8.288,19070000,1.187,88.68,1.271,1204000,0.2481,15.63,0.8285,1.562,0.5407
9806,1.481,3387,0.8454,6.80E+08,1.42,765.1,0.7423,1204000,0.2481,47.1,0.4948,1.333,0.5465
119.9,3.083,27.65,2.625,28640,2.187,47.67,1.621,27.26,1.885,35.18,0.5952,1.217,0.6442
34.91,2.743,41630,9.217,6282,2.606,95.9,1.269,1676,0.7016,44.41,0.5294,1.446,0.6415
39.78,2.925,154600000,1.973,738.1,9.49,63.01,1.588,119.4,3.476,42.01,0.5014,1.267,0.5496
38.03,2.333,16800000,5.738,4987000,2.076,63.01,1.588,24.49,5.337,18.17,0.8273,1.193,0.6028
29260,8.431,16.49,2.601,1316,6.529,36.65,1.81,6762000,6.598,17.03,0.8544,1.39,0.5105
10.27,9.5,95.93,1.225,2207,8.973,5101,0.638,15110,6.126,13.32,1.033,1.606,0.6223
1022000,2.823,2589,1.493,66230,6.358,512.7,0.9014,86450000,8.812,11.54,1.087,1.446,0.7424
47.19,2.694,192500000,4.582,270.5,5.892,1508,0.7106,46760000,0.2587,30.94,0.53,1.406,0.6112
43.62,4.427,14.94,3.739,167.7,8.042,1681,0.6532,46760000,0.2587,32.55,0.5828,1.667,0.7089
269900,0.646,47.04,7.041,315.3,8.627,4046,0.6222,2.54E+09,3.584,12.04,0.978,1.352,0.6103
5224000,0.3441,161700,3.609,20190000,5.445,384.7,0.8281,711000,7.773,38.06,0.5949,1.218,0.6442
19040000,0.3015,13.45,4.262,59260,9.363,30350,0.5606,2989,8.426,17.34,0.7325,1.3,0.7047
19040000,0.3015,993300,2.06,19100,1.795,30350,0.5606,1546000,6.802,87.58,0.4993,1.264,0.5629
19040000,0.3015,21040000,0.9246,541100,7.863,3909,0.642,34.91,1.505,28.28,0.5654,1.644,0.6059
23.61,3.875,43130000,3.296,19390,9.268,24670,0.4503,131,0.8944,16.91,0.8653,1.442,0.6127
476.6,7.272,193800,6.158,122,8.311,11110,0.5227,289.8,0.9945,16.78,0.8818,1.307,0.5327
3107,1.58,8495,0.5484,22.14,7.359,485100,0.3507,289.8,0.9945,18.57,0.8379,1.331,0.5853
2813000,1.761,15140,0.3728,34580000,1.685,773.2,0.8592,152400,9.07,39.3,0.5462,1.672,0.6125
121200,0.4741,4.60E+09,6.889,116.7,3.648,323.1,0.8701,265300000,3.846,23.38,0.8169,1.424,0.6303
121200,0.4741,19510,3.198,240700,2.701,103.7,1.204,1.47E+09,7.704,37.64,0.5924,1.476,0.6486
121200,0.4741,3507000,2.406,513800,3.126,162.4,1.351,120900000,0.5702,33.84,0.5796,1.526,0.63
121200,0.4741,234.4,6.995,37230,0.5994,111.4,1.28,42.39,6.676,26.11,0.6564,1.264,0.6724
1316000,2.099,1.49E+09,2.888,71630000,7.061,55.68,1.507,1.15E+09,0.6633,51.51,0.4879,1.537,0.7632
340600000,7.579,60590,4.672,124400,5.687,112.2,1.262,1.13E+09,0.2248,22.38,0.623,1.217,0.4829
46930000,1.174,34720,3.533,774700,1.004,192.2,0.9384,198100000,0.2563,23.84,0.7538,1.361,0.5329
62.78,1.81,21.54,2.38,202400000,5.169,27.11,2.526,3.22E+08,0.6199,30.76,0.6273,1.472,0.6565
348.2,1.043,487.3,2.811,664900,6.348,27.11,2.526,1273000,0.2143,15.66,0.8148,1.418,0.6223
4979,8.845,1673,6.246,107500,6.828,28.53,2.509,6.57E+09,0.1483,13.63,0.946,1.635,0.584
293800,7.164,25270000,1.638,279500,6.79,28.53,2.509,6.57E+09,0.1483,20.03,0.7887,1.444,0.6101
248500000,8.926,16260,2.521,4145000,2.204,47.88,1.824,6.57E+09,0.1483,16.7,0.7988,1.518,0.6122
1141000,6.1,14.44,8.801,2598,5.946,83.33,1.566,6.57E+09,0.1483,39.76,0.5411,1.49,0.644
879900000,4.289,10.04,6.469,13090,3.987,1080,0.7233,6.57E+09,0.1483,16.06,0.8579,1.573,0.7005
977.4,4.603,98.72,2.114,7660000,1.426,6641,0.5355,6.57E+09,0.1483,12.65,0.9713,1.487,0.6867
666300000,1.162,66.11,2.493,5.13E+09,2.355,14810,0.5625,6.57E+09,0.1483,34.53,0.5255,1.513,0.6645
860200000,9.547,1.73E+09,0.2049,441800000,6.687,696.1,0.6927,6.57E+09,0.1483,16.96,0.7975,1.454,0.6707
8301000,2.035,5953,0.6466,1662000,3.215,2444,0.5952,6.57E+09,0.1483,12.12,0.9858,1.271,0.5222
2553000,0.8586,4095000,8.998,374100000,1.685,2854,0.6203,6.57E+09,0.1483,24.15,0.7201,1.227,0.7216
15850000,3.38,13.56,7.915,5884000,6.914,269.8,0.8994,6.57E+09,0.1483,31.17,0.5096,1.545,0.5857
26.55,2.988,4601,4.588,1.91E+09,6.444,184,1.142,6.57E+09,0.1483,33.99,0.5577,1.403,0.5956
26.55,2.988,14.59,4.468,608700,9.539,1135,0.747,6.57E+09,0.1483,21.4,0.7841,1.538,0.6336
167,1.202,37.32,1.756,26800000,4.217,41790,0.4407,6.57E+09,0.1483,25.9,0.7067,1.52,0.6847
75110,7.801,98.02,0.9342,178400000,1.597,2356,0.729,6.57E+09,0.1483,15.58,0.8588,1.553,0.6149
326900,9.056,1204,0.633,89.29,8.683,495.7,0.8731,6.57E+09,0.1483,13.99,0.983,1.311,0.5992
645900,7.565,4779,0.6691,700.4,9.993,439.2,0.9763,6.57E+09,0.1483,11.35,1.048,1.325,0.5144
28.29,8.833,4779,0.6691,160100,0.4526,807.3,0.7356,6.57E+09,0.1483,104.9,0.3955,1.461,0.6614
51.64,6.227,4929000,1.74,21300000,9.946,807.3,0.7356,6.57E+09,0.1483,76.77,0.4707,1.538,0.6389
88260,1.237,77870000,9.569,115.8,9.394,243600000,0.236,6.57E+09,0.1483,38.94,0.5927,1.393,0.6403
683200,0.3829,17.96,2.516,120400,5.356,243600000,0.236,84670000,2.292,12.25,0.9524,1.624,0.5595
14.47,4.811,104.5,0.9048,151.1,5.657,45160000,0.2723,416800000,0.1813,14.33,0.9209,1.531,0.649
23340,6.574,390900,9.928,61580,0.866,143700000,0.2269,416800000,0.1813,14.98,0.8984,1.474,0.6636
1170000,8.108,171.7,4.971,313300,9.007,1.27E+09,0.2053,416800000,0.1813,35.6,0.68,1.601,0.7008
58720000,2.002,249500,3.846,1298,5.13,443100000,0.2607,416800000,0.1813,16.43,0.8579,1.675,0.6598
665,9.287,79690000,7.42,146.5,7.941,8.78E+09,0.9417,20090000,0.2097,14.14,0.9791,1.376,0.6311
2855,1.357,13600,6.307,6493,3.171,56380,0.8233,20090000,0.2097,18.8,0.8083,1.364,0.7952
6902,2.321,9692,9.823,1.90E+07,0.3945,16.56,3.863,75370,6.924,13.66,0.8668,1.364,0.5876
1.39E+09,7.292,5256,0.7389,2367000,1.995,16.56,3.863,13.85,3.564,23.49,0.6297,1.277,0.5112
65490000,1.592,1547,0.6607,278500,8.143,16.56,3.863,3453,0.6468,15.11,0.9206,1.4,0.7076
33.19,2.669,89650,3.482,20.34,7.806,16.56,3.863,3453,0.6468,20.08,0.8265,1.635,0.6584
23.4,3.215,30790000,6.005,4808,6.023,16.56,3.863,4415,0.5256,16.77,0.9109,1.546,0.8179
23.4,3.215,13.77,4.478,17740000,1.274,16.76,3.935,22690,0.4212,180.6,0.2928,1.812,0.6666
173400000,1.485,933800,9.789,272900000,4.676,16.76,3.935,139900000,6.598,127.1,0.3767,1.367,0.8357
11260000,4.441,189.3,5.138,1.48E+09,2.661,280.2,3.573,381100,6.463,102.5,0.4241,1.481,0.6741
1.03E+09,7.206,9343,7.633,53340,2.687,37560,5.725,9.524,7.764,60.47,0.5388,1.442,0.6373
66620000,8.851,27500000,4.624,363.1,3.084,14.43,4.108,8.025,8.305,76.14,0.4061,1.604,0.7784
34800000,6.035,601100000,0.2257,2827,5.161,18.87,4.478,447300,1.671,106.5,0.4009,1.402,0.6504
22770000,2.656,601100000,0.2257,4509,2.324,1.68E+09,4.171,73810,0.2819,15.28,0.8658,1.46,0.5837
55580000,2.991,601100000,0.2257,636.2,9.224,7.50E+09,5.122,47540,0.4037,33.73,0.6009,1.187,0.6406
25360000,1.417,2.01E+09,9.929,855200,7.673,36.65,8.402,44710,0.4194,28.72,0.6451,1.514,0.5234
3892,7.392,417300000,9.731,320700,5.353,1.53E+09,6.945,8592,0.4016,15.89,0.8547,1.557,0.6442
2.53E+09,8.489,12260,3.966,7425000,4.082,60380,8.28,8592,0.4016,23.67,0.7417,1.622,0.5778
23300000,0.451,13.13,4.102,324300,6.573,12.74,6.406,48.22,1.393,10.37,1.123,1.525,0.6635
224800,1.704,268.9,5.01,483200000,2.55,214000,6.839,51.62,1.366,15.89,0.9669,1.217,0.7062
751300,7.557,50.57,8.883,120200,6.894,602100000,5.782,51.62,1.366,26.94,0.6859,1.776,0.5643
3002,4.284,50.6,7.019,603.7,6.358,96080000,2.908,51.62,1.366,43.82,0.5066,1.383,0.5428
1598,5.945,9.49E+08,6.835,36.93,7.25,3.20E+09,1.545,493.9,0.7545,13.24,1.019,1.447,0.5992
4193,4.726,3666000,2.288,63270000,6.386,13.75,5.003,1039,0.5798,17.98,0.8482,1.748,0.9049
21.05,4.06,8.32E+09,0.6876,169500000,6.353,12.56,4.847,1039,0.5798,27.64,0.6553,1.405,0.6841
23760,3.082,12.93,7.007,30.72,5.193,14.35,4.832,24.94,1.771,13.61,0.9137,1.652,0.5443
5999000,8.046,1.39E+09,9.088,1633000,1.006,14.01,5.028,62.44,1.006,17.65,0.9,1.698,0.584
808.9,2.71,1.39E+09,9.088,2149,7.174,12.04,5.527,1321000,0.4135,25.1,0.6942,1.579,0.4833
2156,8.13,11.11,8.009,1621000,9.454,11,5.711,737.6,5.506,11.91,0.8605,1.244,0.4868
209800,6.986,20.13,3.474,154.8,9.336,13.44,5.389,5110000,4.371,15.8,0.8461,1.535,0.4636
67900000,6.003,44710,9.401,370.1,5.656,13.44,5.389,73.7,1.291,50.37,0.5424,1.543,0.6522
37.8,3.68,1.63E+09,6.365,82.13,8.643,15.43,4.965,89.8,1.216,21.77,0.7607,1.274,0.5244
35.63,9.528,2815,9.823,177.6,8.43,9.654,6.507,148.5,1.087,18.4,0.8659,1.26,0.5818
2041,0.6992,13930,5.837,18550000,5.192,11.08,6.794,124.5,1.11,28.23,0.6325,1.396,0.5933
76610000,1.051,19190000,4.249,8607000,3.928,11.08,6.794,29.06,1.719,25.62,0.6859,1.426,0.7288
341.8,5.905,31.31,3.113,3.12E+09,5.657,11.08,6.794,29330,8.999,21.94,0.7385,1.289,0.5516
561800,7.732,96780000,6.845,51.11,6.489,11.08,6.794,27.52,1.715,14.6,0.8304,1.516,0.6389
2.31E+08,6.526,15290000,9.269,51730000,5.807,11.08,6.794,130,0.9739,11.02,1.163,1.382,0.6344
1044000,8.98,45420000,6.388,320300,7.611,53.33,8.566,130,0.9739,24.42,0.7157,1.304,0.5802
7589000,7.245,816800000,7.888,260400,3.241,1.74E+09,4.016,80.79,1.163,61.3,0.4883,1.479,0.6842
222800,9.622,9.827,6.041,531200000,3.11,24880,4.046,901.3,0.7609,17.16,0.7243,1.238,0.6248
17.73,7.462,2.75E+09,0.8216,36.61,3.121,2415000,6.558,31.32,1.95,17.39,0.8,1.628,0.576
296.4,5.32,6.08E+09,4.84,1037,7.597,220.6,6.873,59.25,1.34,78.6,0.4885,1.585,0.6102
19370000,4.32,15.13,9.068,18070000,3.828,1.98E+09,4.019,24980,1.65,16.51,0.7866,1.287,0.6905
2099000,1.686,93.17,8.749,250.9,3.186,89550,6.252,33.3,9.069,29.48,0.5906,1.651,0.6558
2.16E+08,2.838,29310000,8.362,3816,7.03,2224000,2.284,120.3,8.919,21.45,0.7287,1.515,0.6502
39.05,3.379,9.10E+09,3.111,6587,0.8654,15.98,3.783,113800,7.588,14.59,0.8016,1.897,0.5894
2477000,8.007,138400000,0.5764,934.9,4.469,15.98,3.783,1584000,0.8481,30.6,0.6542,1.426,0.4257
166.2,4.789,1.02E+09,4.437,2639000,7.531,20.86,3.619,7.94E+09,6.479,13.14,1.014,1.066,0.5001
219.9,6.299,44720000,3.16,284800000,1.526,17.39,4.084,1685000,0.2581,29.7,0.5407,1.45,0.5873
22.22,6.907,6122000,9.069,712200000,2.106,12.87,4.37,509000,0.2698,23.52,0.6693,1.536,0.5998
28870,6.856,424.6,8.176,138300,9.419,12.87,4.37,387600,0.2882,12.73,0.9506,1.279,0.6022
14.22,8.166,134.8,3.363,22490,4.187,12.87,4.37,387600,0.2882,22.4,0.7146,1.497,0.6243
2008000,6.629,7542000,4.338,59930000,0.5446,12.87,4.37,387600,0.2882,61.99,0.4731,1.636,0.8037
24720000,1.125,69440000,1.886,2745000,5.471,12.87,4.37,387600,0.2882,32.36,0.6684,1.546,0.6352
1416000,4.995,5669000,4.742,1041000,1.663,16.33,3.927,387600,0.2882,16.19,0.8634,1.172,0.4287
867.1,4.974,316.1,9.876,6.33E+09,4.704,16.33,3.927,387600,0.2882,14.76,0.903,1.456,0.697
2410,7.872,380.4,2.454,1.68E+09,3.534,19,3.832,387600,0.2882,18.82,0.7124,1.628,0.5761
163600000,6.03,288.3,7.424,365900000,5.723,15.22,3.739,387600,0.2882,38.01,0.655,1.211,0.5834
2.50E+07,8.198,98.15,1.291,369500000,6.616,2534000,0.3312,387600,0.2882,29.25,0.6949,1.343,0.6708
257900000,0.6325,8834,3.205,6.08E+09,5.657,474500,0.3911,387600,0.2882,21.2,0.7081,1.472,0.6183
403500000,0.7395,1.49E+09,0.3937,2021000,2.982,75370,0.3742,38.07,1.242,15.03,0.8334,1.704,0.7831
57950000,1.203,2324,1.094,8960000,6.184,25550,0.4875,220900,2.038,59.47,0.4886,1.707,0.6377
213900000,9.382,1347,5.939,45.78,3.453,25550,0.4875,3705,4.899,47.39,0.5601,1.487,0.6928
42.44,4.729,54.33,3.649,2351,8.344,2339,0.6527,2562,2.549,30.35,0.5761,1.583,0.7314
3578,8.401,11320,6.932,799.3,8.051,137.1,1.048,558400,0.7958,36.92,0.6121,1.505,0.7391
128600,1.004,3952000,1.279,177100000,4.343,146.2,1.14,1072000,0.2548,21.06,0.781,1.545,0.4898
100300000,1.385,57.99,5.47,1.52E+09,5.279,110.3,1.171,189500,0.2813,20.44,0.7249,1.432,0.7417
68.77,1.939,180300,0.6669,3.76E+09,4.698,56.42,1.494,1090000,0.2586,22.89,0.6994,1.322,0.6247
7278000,4.256,15880000,7.143,32.46,5.607,72.25,1.644,194800,0.3101,16.02,0.8552,1.314,0.6601
132100000,0.2763,55810,0.6027,55.32,8.883,6293,0.5606,194800,0.3101,16.19,0.9303,1.318,0.6175
21000,9.506,27.75,1.892,38900000,6.751,820.6,0.8156,194800,0.3101,11.77,0.9514,1.718,0.6202
366.4,0.9654,16.35,5.196,263400,0.6146,76.74,1.263,3725,0.5497,14.05,0.7984,1.39,0.6884
109.3,1.535,12.5,4.4,109500,7.186,91.02,1.452,833.4,0.5958,18.31,0.8244,1.818,0.6826
109.3,1.535,136000,1.758,54.51,6.92,91.02,1.452,718400000,0.1573,17.89,0.6298,1.693,0.6589
227.1,1.264,13020000,9.767,785,4.199,36280,0.5021,718400000,0.1573,11.18,1.132,1.637,0.6813
171.1,1.241,692300000,0.6738,6922000,0.432,1214,0.774,718400000,0.1573,167.6,0.3739,1.514,0.5856
171.1,1.241,118.3,6.073,238200,7.778,3078,0.8101,718400000,0.1573,35.96,0.773,1.35,0.569
95.59,1.504,22310,3.618,186700,5.79,5032,0.5981,718400000,0.1573,11.92,0.9389,1.386,0.5865
7201000,6.742,27890,7.88,20640000,6.092,90700,0.4776,718400000,0.1573,16.06,0.8116,1.471,0.6474
370300000,2.104,245700000,6.476,33650000,0.5782,20860,0.4721,3.72E+09,0.1547,19.86,0.7346,1.773,0.7515
3.25E+09,2.131,218200000,4.866,608300,2.523,289800,0.3822,3.72E+09,0.1547,14.68,0.8061,1.171,0.7236
477400000,7.638,17390,3.615,253.9,5.625,90370,0.4156,3.72E+09,0.1547,17.11,0.8529,1.765,0.6263
589400,4.516,218400,3.128,7839,8.087,10280,0.6007,3.72E+09,0.1547,25.59,0.7452,1.451,0.6346
14.19,4.497,99320,3.767,2951000,0.3963,1254,0.7342,1.31E+09,0.1524,27.15,0.6669,1.282,0.5929
374400000,7.414,3.51E+09,4.066,14220000,7.831,2370,0.6566,333400000,0.212,16.39,0.7719,1.567,0.7403
90.81,1.623,12580,0.4451,20.82,6.142,170.4,1.117,2.31E+09,0.2048,22.22,0.7065,1.464,0.6927
118.2,9.82,12580,0.4451,47820,2.263,224.9,1.04,2.31E+09,0.2048,63.13,0.4113,1.655,0.573
27430,0.9622,772.9,0.7187,667400,5.118,1173,0.7089,792800000,0.1665,28.8,0.6254,1.447,0.6596
30.7,2.472,832.4,3.007,1922,3.294,163.9,1.164,792800000,0.1665,17.12,0.9192,1.468,0.6079
108.7,1.552,40.24,1.598,37.72,2.869,174.3,1.234,792800000,0.1665,20.44,0.6179,1.614,0.5326
411.1,1.313,4938,0.8189,9905000,3.084,285.6,1.077,792800000,0.1665,17.14,0.7842,1.423,0.5752
27.58,2.895,1.73E+09,2.99,17160,7.658,24370,0.4928,792800000,0.1665,15.99,0.8856,1.709,0.4463
27.58,2.895,2761000,6.231,80040,7.596,24370,0.4928,792800000,0.1665,17.4,0.8621,1.557,0.6916
32.32,2.3,60.19,7.047,6704,1.588,6262,0.5046,792800000,0.1665,21.13,0.7136,1.359,0.5809
321300000,2.718,751.9,3.453,3.41E+09,1.037,1357,0.7551,792800000,0.1665,19.08,0.7573,1.638,0.7283
118900,6.693,47.94,2.866,3.72E+09,6.015,106.3,1.332,792800000,0.1665,14.35,0.8512,1.44,0.5735
471000,9.795,10260,7.023,14.67,6.591,328.4,0.8181,792800000,0.1665,21.77,0.8585,1.72,0.4882
6.82E+09,3.519,407.4,5.57,179100000,0.9224,2172,0.8964,847400000,0.1745,25.75,0.6539,1.565,0.5117
51100000,7.194,22120,7.362,20.73,7.312,774.8,0.7597,4.49E+09,0.1416,14.41,0.9516,1.181,0.662
3186,7.957,1.32E+09,9.775,304700,1.937,774.8,0.7597,4.49E+09,0.1416,27.3,0.6612,1.451,0.5865
24.74,2.953,2251000,6.811,243500000,3.565,425.9,0.9354,130100000,0.1667,30.9,0.6291,1.382,0.5327
152800,0.5274,260200000,5.082,227500000,5.013,15260,0.5138,130100000,0.1667,13.36,0.9338,1.517,0.5846
63350,0.7335,5601,2.219,367.1,1.417,1.77E+09,0.2372,130100000,0.1667,28.8,0.6798,1.275,0.6001
303300000,3.102,418.2,1.069,754600,5.709,4.10E+09,0.1963,247400000,0.1731,21.31,0.6821,1.46,0.6067
4827000,1.403,459600,5.661,1.12E+09,0.662,4.10E+09,0.1963,319400000,0.2104,15.66,0.8641,1.705,0.5643
3620000,6.436,14620000,8.671,16.86,9.135,4.10E+09,0.1963,319400000,0.2104,15,0.9259,1.719,0.6222
2371000,5.624,1289000,5.082,35.1,4.74,4.10E+09,0.1963,9073000,0.2327,19.22,0.9783,1.583,0.5204
7876000,0.4678,19440000,9.676,1150000,1.487,69850,0.4453,52670,0.3533,24.71,0.6678,1.376,0.5643
1913000,8.386,25.18,4.741,4513000,4.833,251900,0.3716,736200,0.2824,34.89,0.5599,1.385,0.6326
